customer_id,frequency,recency,T,monetary_value,pred_90d,pred_180d,pred_365d,exp_avg_val,CLV_90d,CLV_180d,CLV_365d,CLV_Tier,at_risk_flag,Segment,Recency,R_Score,F_Score,M_Score,RFM_Score
C14505,4.0,670.0,674.0,80.5475,0.5334313777808753,1.0668627555617507,2.1633605876668804,84.50219196405831,45.07612068489164,90.15224136978328,182.80871166650476,Bronze,0,Champions,4,5,4,2,11
C14506,4.0,654.0,661.0,156.4925,0.5396783094220833,1.0793566188441666,2.188695365989554,163.31179248828315,88.13583207876673,176.27166415753345,357.43976343055294,Silver,0,Champions,7,5,4,3,12
C14507,8.0,706.0,712.0,148.60875,0.8260287442591613,1.6520574885183226,3.350005462828818,151.80934870247458,125.3988856755062,250.7977713510124,508.5621474617748,Gold,0,Champions,6,5,5,5,15
C14508,4.0,491.0,616.0,23.6825,0.5624798573772871,1.1249597147545742,2.281168310474548,25.49227776549295,14.338892761756664,28.677785523513325,58.15217620045744,Bronze,0,Loyal Customers,125,3,4,1,8
C14509,0.0,0.0,207.0,0.0,0.3644166740020945,0.7288333480011933,0.0,37.52,13.672913608558588,27.34582721700477,0.0,Bronze,0,Hibernating,207,2,1,1,4
C14510,4.0,506.0,619.0,169.1725,0.5608999794443179,1.1217999588886312,2.2747610277464,176.4700745956921,98.98206121326096,197.96412242652107,401.4272482537804,Silver,0,Loyal Customers,113,3,4,4,11
C14511,5.0,270.0,673.0,52.514,0.6141147961714195,1.22822959234284,2.4905766733618586,54.81447342753759,33.662379176195934,67.32475835239192,136.51964888123857,Bronze,0,Can't Lose Them,403,1,4,2,7
C14512,4.0,674.0,682.0,97.49,0.5296584859025355,1.0593169718050717,2.148059415049171,102.08375305276304,54.0695260771748,108.13905215434968,219.28196686854216,Bronze,0,Champions,8,5,4,3,12
C14513,0.0,0.0,245.0,0.0,0.3444653877126372,0.6889307754225226,0.0,15.7,5.408106587088404,10.816213174133605,0.0,Bronze,0,Hibernating,245,2,1,1,4
C14514,5.0,546.0,699.0,562.63,0.6002072692964264,1.200414538592852,2.434173925479944,580.2082390438871,348.2452027798197,696.4904055596389,1412.3277668292644,Platinum,1,Can't Lose Them,153,2,4,5,11
C14515,3.0,469.0,656.0,67.37666666666667,0.4606782090088508,0.9213564180177009,1.868306069869225,72.04590147713408,33.18997685891425,66.37995371782843,134.6037950389298,Bronze,0,At Risk,187,2,3,3,8
C14516,7.0,406.0,647.0,184.3942857142857,0.792903372752588,1.5858067455051734,3.215663678385492,188.8208603000105,149.71669697792362,299.4333939558467,607.184382188245,Gold,1,Can't Lose Them,241,2,5,5,12
C14517,4.0,424.0,446.0,169.80249999999998,0.6693097896080127,1.3386195792160194,2.7144230356324925,177.1238378234261,118.55071862816108,237.1014372563211,480.7890255475416,Silver,0,Champions,22,5,4,4,13
C14518,1.0,166.0,260.0,75.56,0.4641031583190476,0.9282063166380956,1.882196142071695,92.54867386328677,42.95213183819089,85.9042636763818,174.19475689932986,Bronze,0,Needs Attention,94,3,1,1,5
C14520,1.0,112.0,636.0,25.62,0.3032832866913,0.6065665733826009,1.229982218248051,34.11242414418764,10.345728111456888,20.6914562229138,41.95767511868629,Bronze,0,Hibernating,524,1,1,2,4
C14521,6.0,614.0,660.0,302.00666666666666,0.702461257980917,1.404922515961836,2.8488706573670584,310.11011482187905,217.84034137038373,435.6806827407682,883.4636066687805,Platinum,0,Champions,46,4,5,5,14
C14522,7.0,364.0,440.0,106.40285714285712,0.9775105885326888,1.9550211770653776,3.964348497938145,109.1751507430049,106.71986585593974,213.4397317118795,432.80834486020206,Silver,0,Champions,76,4,5,4,13
C14523,3.0,409.0,507.0,333.18333333333334,0.5324722972061926,1.064944594412388,2.1594709831140038,351.3908810676355,187.1059096593919,374.2118193187847,758.8184113964227,Gold,0,Loyal Customers,98,3,3,4,10
C14524,7.0,552.0,670.0,68.48714285714286,0.7766071821666396,1.553214364333278,3.1495735721202385,70.45520391088994,54.71601737821224,109.4320347564244,221.9038482560814,Bronze,0,Loyal Customers,118,3,5,3,11
C14525,1.0,613.0,634.0,51.41,0.3038433241863464,0.607686648372692,1.2322534814224058,64.2900549062134,19.53410399482661,39.06820798965317,79.22164397901908,Bronze,0,Potential Loyalists,21,5,1,1,7
C14526,5.0,655.0,668.0,111.308,0.6168635409392964,1.233727081878592,2.5017243604760324,115.3693296869916,71.16713322651073,142.33426645302137,288.6222625297376,Silver,0,Champions,13,5,4,3,12
C14527,5.0,524.0,709.0,251.18400000000003,0.5950245003608432,1.1900490007216828,2.413154918130082,259.4345586924581,154.36991866231574,308.7398373246305,626.0557812416129,Gold,1,Can't Lose Them,185,2,4,5,11
C14528,2.0,184.0,489.0,71.53,0.4467490048887247,0.8934980097774494,1.811815408715384,79.04248071855996,35.31214960495287,70.62429920990574,143.21038450897555,Bronze,0,At Risk,305,1,2,3,6
C14529,6.0,580.0,599.0,185.25,0.7433455844471115,1.4866911688942264,3.014679314702188,190.45390946697825,141.5730726429682,283.14614528593705,574.1574612742626,Gold,0,Champions,19,5,5,5,15
C14530,5.0,700.0,726.0,220.632,0.586416237803322,1.1728324756066422,2.378243631091248,227.96753878500425,133.68386643558506,267.3677328711697,542.1623472109833,Gold,0,Champions,26,5,4,4,13
C14531,0.0,0.0,115.0,0.0,0.4238518613442171,0.847703722684697,0.0,1020.78,432.65950302294993,865.319006042085,0.0,Platinum,0,Needs Attention,115,3,1,4,8
C14532,0.0,0.0,484.0,0.0,0.2562339076307628,0.5124678152597972,0.0,8.87,2.272794760684866,4.545589521354401,0.0,Bronze,0,Hibernating,484,1,1,1,3
C14533,5.0,559.0,713.0,205.504,0.5929763682185298,1.185952736437058,2.404848604441814,212.3864613707609,125.94015252241888,251.8803050448374,510.7572852298096,Gold,1,Can't Lose Them,154,2,4,4,10
C14534,3.0,330.0,674.0,397.7633333333333,0.4532947713428679,0.9065895426857368,1.8383621282238551,419.2601298272148,190.04842468320845,380.0968493664173,770.7519445485684,Gold,1,At Risk,344,1,3,5,9
C14535,1.0,275.0,638.0,35.82,0.3027253100416281,0.6054506200832563,1.2277193129466029,46.04774146767204,13.939816812517757,27.879633625035517,56.53370151743311,Bronze,0,Hibernating,363,1,1,2,4
C14536,3.0,629.0,635.0,58.85666666666666,0.469602109772637,0.9392042195452712,1.9044974451890213,63.09195289504032,29.628114189186764,59.25622837837336,120.15846310059035,Bronze,0,Loyal Customers,6,5,3,2,10
C14537,4.0,718.0,724.0,52.7725,0.510695061581013,1.021390123162026,2.071152194189664,55.67953537625997,28.435263747781278,56.87052749556255,115.32079186600184,Bronze,0,Champions,6,5,4,2,11
C14538,5.0,464.0,601.0,40.616,0.6562222267693442,1.3124444535386874,2.661345697453449,42.560133192564905,27.92890537522482,55.8578107504496,113.26722735507832,Bronze,0,Loyal Customers,137,3,4,2,9
C14539,3.0,341.0,435.0,29.876666666666665,0.575837046970888,1.151674093941772,2.335339134937489,32.635916520735435,18.79296979448871,37.58593958897729,76.21593305542639,Bronze,0,Loyal Customers,94,3,3,1,7
C14540,1.0,203.0,585.0,1751.74,0.3182409438071548,0.6364818876143093,1.2906438276623493,2053.8957514395697,653.6337224196342,1307.2674448392677,2650.8478742574034,Platinum,0,Hibernating,382,1,1,5,7
C14541,3.0,235.0,352.0,415.2433333333333,0.6354994288254912,1.270998857650985,2.577303239125603,437.6304374815575,278.1138930561796,556.2277861123604,1127.9063440611728,Platinum,0,Loyal Customers,117,3,3,5,11
C14542,7.0,659.0,703.0,91.94285714285716,0.7543622104336991,1.5087244208673982,3.059357853425555,94.40843879414588,71.21815857234648,142.43631714469296,288.829198654516,Silver,0,Champions,44,4,5,4,13
C14543,5.0,381.0,394.0,241.336,0.8173429258180851,1.6346858516361746,3.314779643595571,249.29161511925156,203.75673808348503,407.5134761669712,826.3467711163569,Gold,0,Champions,13,5,4,5,14
C14544,3.0,595.0,673.0,14.943333333333332,0.4536987477649913,0.9073974955299836,1.8400004770469072,16.941984733654024,7.686557258312431,15.373114516624875,31.173259992044823,Bronze,0,Loyal Customers,78,4,3,1,8
C14545,4.0,493.0,642.0,176.04500000000002,0.5490762149513735,1.0981524299027483,2.2268090939694605,183.6018012347432,100.8113820802272,201.62276416045464,408.8461606586994,Silver,0,Loyal Customers,149,3,4,4,11
C14546,1.0,9.0,348.0,28.14,0.4128649352152525,0.825729870430505,1.6743966817063003,37.06114960057791,15.30124912884538,30.60249825769076,62.05506591142843,Bronze,0,Hibernating,339,1,1,1,3
C14547,1.0,281.0,370.0,37.88,0.4017756599264321,0.8035513198528647,1.6294235097016423,48.45820751535615,19.46932830333421,38.93865660666844,78.95894256352211,Bronze,0,Needs Attention,89,3,1,3,7
C14548,4.0,611.0,649.0,59.50750000000001,0.5455759912511303,1.0911519825022606,2.212613742296248,62.66857559655959,34.19047025138939,68.38094050277878,138.66135157507904,Bronze,0,Champions,38,4,4,3,11
C14549,6.0,391.0,706.0,50.43833333333333,0.6744864380406951,1.3489728760813913,2.735417220942824,52.2943256810151,35.27181345832792,70.54362691665591,143.0467990254413,Bronze,0,Can't Lose Them,315,1,5,3,9
C14550,5.0,271.0,432.0,28.274,0.7820919247929367,1.5641838495858786,3.171817250549116,29.8484953391414,23.34426717196209,46.688534343924346,94.67397241962357,Bronze,0,Can't Lose Them,161,2,4,1,7
C14551,4.0,599.0,648.0,203.4975,0.5460732885074694,1.0921465770149328,2.214630558946947,212.0897933131062,115.8165708933574,231.63314178671357,469.7005375119469,Silver,0,Champions,49,4,4,4,12
C14552,4.0,669.0,672.0,155.47,0.5343830142542184,1.0687660285084368,2.167220002253218,162.2507243924767,86.70403116578214,173.40806233156428,351.63301528344965,Silver,0,Champions,3,5,4,4,13
C14553,2.0,312.0,584.0,1191.675,0.4056669365435651,0.8113338730871306,1.6452047982044589,1287.0022156468076,522.0942461462213,1044.1884922924428,2117.382220481897,Platinum,1,At Risk,272,1,2,5,8
C14554,1.0,700.0,728.0,214.79,0.2795788579146361,0.5591577158292722,1.1338475904315788,255.46575532884884,71.42282411113943,142.84564822227884,289.6592311173985,Silver,0,Potential Loyalists,28,5,1,3,9
C14555,7.0,554.0,691.0,23.222857142857144,0.7623022924335161,1.5246045848670309,3.0915592970914805,24.230814649913956,18.47120555516103,36.942411110322034,74.91100030704193,Bronze,0,Loyal Customers,137,3,5,1,9
C14556,2.0,249.0,541.0,126.74,0.4232853498923572,0.8465706997847144,1.716657252341227,138.58071636250656,58.65918701383711,117.3183740276742,237.89559177833945,Bronze,0,At Risk,292,1,2,2,5
C14557,3.0,580.0,605.0,175.88666666666666,0.4829673508034025,0.9659347016068044,1.958700922702682,186.0826339469692,89.87183674788702,179.74367349577395,364.480226810874,Silver,0,Loyal Customers,25,5,3,3,11
C14558,5.0,317.0,422.0,55.17999999999999,0.7910703183690942,1.5821406367381885,3.2082296244968784,57.560319037424726,45.534259906362216,91.06851981272445,184.66672073135769,Bronze,0,Loyal Customers,105,3,4,3,10
C14559,7.0,672.0,673.0,88.71285714285715,0.7745308445778484,1.5490616891557007,3.141152869676823,91.10992706559716,70.56744875954313,141.13489751908662,286.19020885814655,Silver,0,Champions,1,5,5,4,14
C14560,2.0,551.0,625.0,109.51,0.3901817682060009,0.7803635364120014,1.582403837724334,119.9999556281251,46.8217948716235,93.64358974324696,189.88839031269492,Bronze,0,Potential Loyalists,74,4,2,2,8
C14561,3.0,392.0,624.0,647.07,0.4744159283065485,0.948831856613097,1.9240201536876689,681.264716036901,323.20283268114355,646.4056653622871,1310.7670436513042,Platinum,1,At Risk,232,2,3,5,10
C14562,2.0,515.0,602.0,282.575,0.3987198066868646,0.7974396133737298,1.6170303271189537,306.63253580779576,122.2604654011874,244.520930802375,495.8341096825943,Silver,0,Needs Attention,87,3,2,3,8
C14563,4.0,544.0,720.0,209.09500000000003,0.5124423982223136,1.0248847964446266,2.0782386150127183,217.89842770555276,111.66039286230487,223.3207857246096,452.8449266082369,Silver,0,Can't Lose Them,176,2,4,4,10
C14564,1.0,710.0,729.0,88.73,0.2793415409884096,0.5586830819768188,1.1328851384529943,107.959274760374,30.15751017555398,60.315020351107925,122.30545793419115,Bronze,0,Potential Loyalists,19,5,1,4,10
C14565,2.0,289.0,402.0,89.64,0.4924169336661968,0.9848338673323934,1.9970242309795756,98.57222981314196,48.53863514922704,97.07727029845404,196.8511314385318,Bronze,0,Needs Attention,113,3,2,2,7
C14566,4.0,534.0,649.0,316.0425,0.5455759912511303,1.0911519825022606,2.212613742296248,328.87992421045146,179.42899065371367,358.85798130742734,727.6842398733934,Gold,0,Loyal Customers,115,3,4,5,12
C14567,4.0,437.0,699.0,473.875,0.5218156729974909,1.0436313459949818,2.116252451600929,492.6657728474877,257.0807218212408,514.1614436424815,1042.605149608362,Platinum,1,Can't Lose Them,262,2,4,5,11
C14568,3.0,554.0,667.0,34.21333333333333,0.4561378085910905,0.9122756171821812,1.8498922237305324,37.19346233658207,16.965344404123808,33.930688808247616,68.80389675005762,Bronze,0,Loyal Customers,113,3,3,1,7
C14569,2.0,409.0,528.0,471.725,0.4289171271222455,0.857834254244491,1.7394972377735485,510.61111345772326,219.0098518609776,438.0197037219552,888.2066214361855,Platinum,0,Needs Attention,119,3,2,4,9
C14570,6.0,648.0,712.0,139.565,0.6710009669297545,1.3420019338595055,2.7212816992151128,143.63436675730875,96.37879897849716,192.75759795699383,390.8695736350159,Silver,0,Champions,64,4,5,4,13
C14571,5.0,412.0,425.0,53.722,0.7883552295269268,1.5767104590538537,3.197218430859201,56.05865253359298,44.19413188509093,88.38826377018187,179.23175708953534,Bronze,0,Champions,13,5,4,2,11
C14572,3.0,510.0,521.0,14.49,0.5247877816031387,1.0495755632062764,2.128306003168281,16.465561804403336,8.640925652182199,17.281851304364384,35.04375403384998,Bronze,0,Loyal Customers,11,5,3,2,10
C14573,2.0,199.0,520.0,77.955,0.4324579380582833,0.8649158761165666,1.7538571932363685,85.97117414388792,37.17891670271537,74.35783340543074,150.78116218323433,Bronze,0,At Risk,321,1,2,1,4
C14574,3.0,689.0,721.0,76.38000000000001,0.4350867741584838,0.8701735483169677,1.7645185840871875,81.50780097644368,35.4629661955926,70.9259323911852,143.82202957101467,Bronze,0,Loyal Customers,32,5,3,2,10
C14575,1.0,410.0,502.0,14.81,0.3460135139137872,0.6920270278275734,1.4032770286503575,21.463328039592906,7.426601555263858,14.853203110527694,30.118995196347832,Bronze,0,Needs Attention,92,3,1,2,6
C14576,10.0,612.0,700.0,145.087,0.991301809332801,1.9826036186656,4.020279560071916,147.58607532047634,146.30234349751524,292.6046869950302,593.3372819621453,Gold,0,Loyal Customers,88,3,5,5,13
C14577,2.0,401.0,516.0,294.21500000000003,0.4342503570548795,0.8685007141097593,1.7611264480559008,319.185063663176,138.60622786231863,277.2124557246373,562.1252574416256,Gold,0,Needs Attention,115,3,2,3,8
C14578,8.0,630.0,632.0,135.525,0.8871548054292991,1.7743096108585952,3.597905599796589,138.48341063839203,122.8562232200884,245.7124464401764,498.2502386148012,Gold,0,Champions,2,5,5,5,15
C14579,3.0,536.0,677.0,470.3,0.4520871470169962,0.904174294033992,1.8334645406800396,495.4913016170985,224.00524891981203,448.01049783962384,908.4657317303484,Platinum,0,Loyal Customers,141,3,3,5,11
C14580,0.0,0.0,577.0,0.0,0.233009888809079,0.4660197776166781,0.9449845490516124,103.88,24.20506724948713,48.41013449882052,98.16499495548148,Bronze,0,Hibernating,577,1,1,1,3
C14581,3.0,67.0,104.0,16.290000000000003,0.9204549834355604,1.840909966871121,3.732956321710884,18.35724108231048,16.897014036340682,33.794028072681364,68.52677914738165,Bronze,0,Loyal Customers,37,4,3,3,10
C14582,2.0,346.0,614.0,14.43,0.394219084663551,0.7884381693271025,1.5987773989132903,17.466076891909882,6.885460844991914,13.770921689983837,27.92436898246721,Bronze,0,At Risk,268,1,2,1,4
C14583,5.0,655.0,722.0,352.82,0.5884192268827448,1.176838453765486,2.386366864580016,364.11451533405193,214.25198160964817,428.5039632192951,868.9108143057936,Platinum,0,Champions,67,4,5,5,14
C14584,2.0,283.0,644.0,73.3,0.3833996128664489,0.7667992257328978,1.554898429958376,80.95124139759973,31.03667461289819,62.07334922579638,125.8709581523093,Bronze,0,At Risk,361,1,2,3,6
C14585,5.0,531.0,686.0,784.422,0.607081391875342,1.2141627837506883,2.4620523114944417,808.6428187543479,490.9120079393895,981.8240158787826,1990.920921087523,Platinum,1,Can't Lose Them,155,2,5,5,12
C14586,1.0,255.0,415.0,7.08,0.3808518360987183,0.7617036721974362,1.5445657797336916,12.4182297150307,4.7295055880651065,9.459011176130208,19.180772662708492,Bronze,0,Hibernating,160,2,1,1,4
C14587,4.0,397.0,653.0,47.6075,0.5435958269107893,1.0871916538215791,2.20458307580487,50.31971462824995,27.353586883258476,54.70717376651698,110.93399124877055,Bronze,0,Can't Lose Them,256,2,4,4,10
C14588,3.0,545.0,723.0,164.97333333333333,0.4343443573607046,0.8686887147214089,1.7615076715184126,174.61345254721374,75.84236783315345,151.6847356663068,307.5829362122333,Silver,0,At Risk,178,2,3,3,8
C14589,3.0,463.0,634.0,153.91666666666666,0.4700356891348775,0.9400713782697552,1.906255850380336,162.99363742718046,76.61282669268513,153.22565338537026,310.7075749203341,Silver,0,At Risk,171,2,3,4,9
C14590,5.0,498.0,594.0,65.638,0.6606260555201401,1.3212521110402695,2.679205669609427,68.33153186120556,45.14159036111701,90.28318072223328,183.0742275756392,Bronze,0,Loyal Customers,96,3,5,3,11
C14591,2.0,222.0,387.0,107.01,0.5012512965943547,1.002502593188709,2.03285248063266,117.3039659684644,58.79876503735285,117.59753007470565,238.461658207042,Bronze,0,At Risk,165,2,2,2,6
C14592,3.0,632.0,685.0,178.06666666666663,0.4488980509997434,0.8977961019994865,1.82053098461007,188.3736677391012,84.56057230775576,169.12114461551144,342.94009880367605,Silver,0,Loyal Customers,53,4,3,3,10
C14593,2.0,628.0,668.0,16.695,0.3751624479342236,0.7503248958684474,1.5214921499554632,19.908643523562464,7.468975439349521,14.937950878699048,30.290844837361963,Bronze,0,Potential Loyalists,40,4,2,2,8
C14594,2.0,293.0,669.0,299.63,0.374826906922775,0.7496538138455505,1.5201313447423646,325.02457726600096,121.82795697049764,243.65591394099545,494.0800477136846,Silver,0,At Risk,376,1,2,3,6
C14595,3.0,620.0,667.0,155.01,0.4561378085910905,0.9122756171821812,1.8498922237305324,164.14265743302036,74.87167205781599,149.74334411563197,303.64622556780904,Silver,0,Loyal Customers,47,4,3,3,10
C14596,0.0,0.0,460.0,0.0,0.2629985472500581,0.5259970944983129,0.0,17.95,4.720823923138544,9.441647846244717,0.0,Bronze,0,Hibernating,460,1,1,1,3
C14597,2.0,223.0,233.0,9.925,0.6144234251035617,1.228846850207124,2.491828335142225,12.607903525201328,7.74659126732947,15.493182534658946,31.41673125083621,Bronze,0,Potential Loyalists,10,5,2,1,8
C14598,3.0,553.0,675.0,96.06,0.4528915136874082,0.9057830273748156,1.8367266943989315,102.19016108156168,46.28105673618855,92.562113472377,187.69539676343115,Bronze,0,Loyal Customers,122,3,3,3,9
C14599,5.0,625.0,632.0,48.260000000000005,0.6374050747050549,1.2748101494101098,2.5850316918593865,50.433067866975,32.146293391354305,64.29258678270861,130.37107875382566,Bronze,0,Champions,7,5,5,3,13
C14600,2.0,274.0,472.0,28.525,0.4549944499729761,0.9099888999459516,1.845255269334847,32.666066593076835,14.862879002297603,29.725758004595185,60.27723150931804,Bronze,0,At Risk,198,2,2,2,6
C14601,1.0,516.0,654.0,24.78,0.2983343365227002,0.5966686730454004,1.2099114758976188,33.12951565872422,9.8836720733639,19.7673441467278,40.083781186420296,Bronze,0,Needs Attention,138,3,1,1,5
