customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Label,Segment,Cluster
C13904,20,8,2425.76,5,5,5,15,5-5-5,Champions,Champions
C13905,14,3,323.74,5,2,2,9,5-2-2,Potential Loyalists,Core Regulars
C13906,76,8,1055.8,4,5,4,13,4-5-4,Champions,Champions
C13907,140,4,616.24,3,3,3,9,3-3-3,Loyal Customers,Core Regulars
C13908,25,5,2093.61,5,4,5,14,5-4-5,Champions,Champions
C13909,23,3,367.6,5,2,2,9,5-2-2,Potential Loyalists,Core Regulars
C13910,73,3,488.15,4,2,3,9,4-2-3,Potential Loyalists,Core Regulars
C13911,287,4,1311.61,1,3,5,9,1-3-5,At Risk,Core Regulars
C13912,367,3,455.52,1,2,3,6,1-2-3,At Risk,Dormant
C13913,134,3,108.36,3,2,1,6,3-2-1,Needs Attention,Occasional
C13914,39,6,1476.06,4,4,5,13,4-4-5,Champions,Champions
C13915,49,3,125.07999999999998,4,2,1,7,4-2-1,Potential Loyalists,Occasional
C13916,140,4,597.55,3,3,3,9,3-3-3,Loyal Customers,Core Regulars
C13917,15,4,114.32,5,3,1,9,5-3-1,Loyal Customers,Occasional
C13918,73,2,69.92,4,1,1,6,4-1-1,Potential Loyalists,Occasional
C13919,69,2,522.72,4,1,3,8,4-1-3,Potential Loyalists,Core Regulars
C13920,229,7,851.5600000000001,2,5,4,11,2-5-4,Can't Lose Them,Champions
C13921,507,2,1165.26,1,1,5,7,1-1-5,Hibernating,Dormant
C13922,195,1,99.12,2,1,1,4,2-1-1,Hibernating,Occasional
C13923,220,4,592.95,2,3,3,8,2-3-3,At Risk,Core Regulars
C13924,58,5,902.36,4,4,4,12,4-4-4,Champions,Core Regulars
C13925,7,5,3247.83,5,4,5,14,5-4-5,Champions,Champions
C13926,5,5,1061.1799999999998,5,4,4,13,5-4-4,Champions,Core Regulars
C13927,268,4,1392.0,1,3,5,9,1-3-5,At Risk,Core Regulars
C13928,76,6,1643.13,4,4,5,13,4-4-5,Champions,Champions
C13929,312,3,275.28,1,2,2,5,1-2-2,At Risk,Dormant
C13930,7,6,144.81,5,4,1,10,5-4-1,Champions,Core Regulars
C13931,640,1,351.63,1,1,2,4,1-1-2,Hibernating,Dormant
C13932,46,7,452.46,4,5,3,12,4-5-3,Champions,Champions
C13933,35,5,1321.74,5,4,5,14,5-4-5,Champions,Core Regulars
C13934,59,2,130.76,4,1,1,6,4-1-1,Potential Loyalists,Occasional
C13935,105,5,772.74,3,4,4,11,3-4-4,Loyal Customers,Core Regulars
C13936,6,8,866.87,5,5,4,14,5-5-4,Champions,Champions
C13937,111,3,252.01,3,2,2,7,3-2-2,Needs Attention,Occasional
C13938,146,4,205.65,3,3,2,8,3-3-2,Loyal Customers,Core Regulars
C13939,162,2,416.06,2,1,3,6,2-1-3,Hibernating,Core Regulars
C13940,335,5,583.13,1,4,3,8,1-4-3,Can't Lose Them,Core Regulars
C13941,131,3,451.84,3,2,3,8,3-2-3,Needs Attention,Core Regulars
C13942,159,3,945.85,2,2,4,8,2-2-4,At Risk,Core Regulars
C13943,215,3,935.95,2,2,4,8,2-2-4,At Risk,Core Regulars
C13944,354,6,664.85,1,4,4,9,1-4-4,Can't Lose Them,Core Regulars
C13945,60,4,294.43,4,3,2,9,4-3-2,Loyal Customers,Core Regulars
C13946,422,1,1137.23,1,1,5,7,1-1-5,Hibernating,Dormant
C13947,211,3,309.8,2,2,2,6,2-2-2,At Risk,Core Regulars
C13948,72,5,370.68,4,4,3,11,4-4-3,Champions,Core Regulars
C13949,14,4,436.0,5,3,3,11,5-3-3,Loyal Customers,Core Regulars
C13950,253,3,460.14,2,2,3,7,2-2-3,At Risk,Core Regulars
C13951,208,5,492.6,2,4,3,9,2-4-3,Can't Lose Them,Core Regulars
C13952,134,5,309.24,3,4,2,9,3-4-2,Loyal Customers,Core Regulars
C13953,4,8,1737.91,5,5,5,15,5-5-5,Champions,Champions
C13954,45,3,274.84000000000003,4,2,2,8,4-2-2,Potential Loyalists,Core Regulars
C13955,33,3,39.57,5,2,1,8,5-2-1,Potential Loyalists,Occasional
C13956,133,3,1239.97,3,2,5,10,3-2-5,Needs Attention,Core Regulars
C13957,31,8,1069.41,5,5,4,14,5-5-4,Champions,Champions
C13958,52,4,222.23,4,3,2,9,4-3-2,Loyal Customers,Core Regulars
C13959,27,10,576.41,5,5,3,13,5-5-3,Champions,Champions
C13960,100,5,1590.38,3,4,5,12,3-4-5,Loyal Customers,Core Regulars
C13961,152,3,52.27,2,2,1,5,2-2-1,At Risk,Occasional
C13962,435,3,541.81,1,2,3,6,1-2-3,At Risk,Dormant
C13963,6,4,928.38,5,3,4,12,5-3-4,Loyal Customers,Core Regulars
C13964,433,1,1799.45,1,1,5,7,1-1-5,Hibernating,Dormant
C13965,99,3,75.28999999999999,3,2,1,6,3-2-1,Needs Attention,Occasional
C13966,200,3,262.64,2,2,2,6,2-2-2,At Risk,Occasional
C13967,27,5,223.3,5,4,2,11,5-4-2,Champions,Core Regulars
C13968,508,3,1477.35,1,2,5,8,1-2-5,At Risk,Dormant
C13969,159,8,1456.96,2,5,5,12,2-5-5,Can't Lose Them,Champions
C13970,16,9,1485.07,5,5,5,15,5-5-5,Champions,Champions
C13972,28,4,1699.6699999999998,5,3,5,13,5-3-5,Loyal Customers,Core Regulars
C13973,24,4,178.15,5,3,2,10,5-3-2,Loyal Customers,Occasional
C13974,143,2,50.85,3,1,1,5,3-1-1,Needs Attention,Occasional
C13975,64,4,111.04,4,3,1,8,4-3-1,Loyal Customers,Occasional
C13976,136,8,435.71,3,5,3,11,3-5-3,Loyal Customers,Champions
C13977,221,3,227.03,2,2,2,6,2-2-2,At Risk,Occasional
C13978,251,3,304.1,2,2,2,6,2-2-2,At Risk,Core Regulars
C13979,516,2,40.83,1,1,1,3,1-1-1,Hibernating,Dormant
C13980,96,3,450.97,3,2,3,8,3-2-3,Needs Attention,Core Regulars
C13981,61,7,1233.04,4,5,5,14,4-5-5,Champions,Champions
C13982,8,5,472.0,5,4,3,12,5-4-3,Champions,Core Regulars
C13983,65,7,398.4500000000001,4,5,3,12,4-5-3,Champions,Champions
C13984,423,2,459.33,1,1,3,5,1-1-3,Hibernating,Dormant
C13985,122,8,632.6899999999999,3,5,3,11,3-5-3,Loyal Customers,Champions
C13986,153,9,4088.28,2,5,5,12,2-5-5,Can't Lose Them,Champions
C13987,110,2,766.95,3,1,4,8,3-1-4,Needs Attention,Core Regulars
C13988,24,5,249.0,5,4,2,11,5-4-2,Champions,Core Regulars
C13989,304,2,115.61,1,1,1,3,1-1-1,Hibernating,Dormant
C13990,35,3,189.43,5,2,2,9,5-2-2,Potential Loyalists,Occasional
C13991,585,3,141.02,1,2,1,4,1-2-1,At Risk,Dormant
C13992,95,4,295.76,3,3,2,8,3-3-2,Loyal Customers,Core Regulars
C13993,247,3,284.0,2,2,2,6,2-2-2,At Risk,Core Regulars
C13994,81,7,1095.76,4,5,4,13,4-5-4,Champions,Champions
C13995,227,2,143.63,2,1,1,4,2-1-1,Hibernating,Occasional
C13996,59,6,1010.56,4,4,4,12,4-4-4,Champions,Champions
C13997,1,4,968.59,5,3,4,12,5-3-4,Loyal Customers,Core Regulars
C13998,67,5,677.4499999999999,4,4,4,12,4-4-4,Champions,Core Regulars
C13999,222,3,988.76,2,2,4,8,2-2-4,At Risk,Core Regulars
C14000,172,7,1292.22,2,5,5,12,2-5-5,Can't Lose Them,Champions
C14001,350,5,2470.61,1,4,5,10,1-4-5,Can't Lose Them,Core Regulars
C14002,474,2,419.74,1,1,3,5,1-1-3,Hibernating,Dormant
C14003,148,1,3.61,3,1,1,5,3-1-1,Needs Attention,Occasional
C14004,29,4,899.0199999999999,5,3,4,12,5-3-4,Loyal Customers,Core Regulars
C14005,153,7,971.1,2,5,4,11,2-5-4,Can't Lose Them,Champions
C14006,37,7,303.64,4,5,2,11,4-5-2,Champions,Champions
C14007,58,4,702.92,4,3,4,11,4-3-4,Loyal Customers,Core Regulars
C14008,248,8,752.99,2,5,4,11,2-5-4,Can't Lose Them,Champions
C14009,152,4,288.13,2,3,2,7,2-3-2,At Risk,Core Regulars
C14010,244,3,274.49,2,2,2,6,2-2-2,At Risk,Occasional
C14011,440,2,106.24,1,1,1,3,1-1-1,Hibernating,Dormant
C14012,15,4,370.45,5,3,3,11,5-3-3,Loyal Customers,Core Regulars
C14013,46,3,95.97,4,2,1,7,4-2-1,Potential Loyalists,Occasional
C14014,88,5,905.85,3,4,4,11,3-4-4,Loyal Customers,Core Regulars
C14015,280,4,195.22,1,3,2,6,1-3-2,At Risk,Dormant
C14016,112,7,534.83,3,5,3,11,3-5-3,Loyal Customers,Champions
C14017,328,1,7.08,1,1,1,3,1-1-1,Hibernating,Occasional
C14018,5,6,554.1,5,4,3,12,5-4-3,Champions,Champions
C14019,14,7,1027.88,5,5,4,14,5-5-4,Champions,Champions
C14020,4,3,46.87,5,2,1,8,5-2-1,Potential Loyalists,Occasional
C14021,4,7,826.79,5,5,4,14,5-5-4,Champions,Champions
C14022,231,3,359.24,2,2,2,6,2-2-2,At Risk,Core Regulars
C14023,156,6,1431.9,2,4,5,11,2-4-5,Can't Lose Them,Champions
C14024,578,1,24.01,1,1,1,3,1-1-1,Hibernating,Dormant
C14025,310,5,685.87,1,4,4,9,1-4-4,Can't Lose Them,Core Regulars
C14026,351,5,1120.55,1,4,4,9,1-4-4,Can't Lose Them,Core Regulars
C14027,134,5,442.11,3,4,3,10,3-4-3,Loyal Customers,Core Regulars
C14028,389,1,12.92,1,1,1,3,1-1-1,Hibernating,Dormant
C14029,87,4,86.19,3,3,1,7,3-3-1,Loyal Customers,Occasional
C14030,154,4,258.57,2,3,2,7,2-3-2,At Risk,Core Regulars
C14031,402,2,289.74,1,1,2,4,1-1-2,Hibernating,Dormant
C14032,135,2,277.18,3,1,2,6,3-1-2,Needs Attention,Occasional
C14033,92,11,1052.69,3,5,4,12,3-5-4,Loyal Customers,Champions
C14034,94,3,312.33,3,2,2,7,3-2-2,Needs Attention,Core Regulars
C14035,60,4,299.93,4,3,2,9,4-3-2,Loyal Customers,Core Regulars
C14036,186,2,107.86,2,1,1,4,2-1-1,Hibernating,Occasional
C14037,1,3,123.65,5,2,1,8,5-2-1,Potential Loyalists,Occasional
C14038,543,3,246.19,1,2,2,5,1-2-2,At Risk,Dormant
C14039,173,6,3348.67,2,4,5,11,2-4-5,Can't Lose Them,Champions
C14040,246,2,191.87,2,1,2,5,2-1-2,Hibernating,Occasional
C14041,427,3,611.14,1,2,3,6,1-2-3,At Risk,Dormant
C14042,144,8,921.41,3,5,4,12,3-5-4,Loyal Customers,Champions
C14043,681,1,648.78,1,1,4,6,1-1-4,Hibernating,Dormant
C14044,28,7,2013.75,5,5,5,15,5-5-5,Champions,Champions
C14045,220,4,698.6800000000001,2,3,4,9,2-3-4,At Risk,Core Regulars
C14046,434,1,147.93,1,1,1,3,1-1-1,Hibernating,Dormant
C14047,32,2,149.68,5,1,1,7,5-1-1,Potential Loyalists,Occasional
C14049,96,6,1388.76,3,4,5,12,3-4-5,Loyal Customers,Champions
C14050,29,6,2503.65,5,4,5,14,5-4-5,Champions,Champions
C14051,102,4,320.02,3,3,2,8,3-3-2,Loyal Customers,Core Regulars
C14052,50,4,310.67,4,3,2,9,4-3-2,Loyal Customers,Core Regulars
C14053,30,7,3427.28,5,5,5,15,5-5-5,Champions,Champions
C14054,308,2,684.03,1,1,4,6,1-1-4,Hibernating,Dormant
C14055,192,5,258.14,2,4,2,8,2-4-2,Can't Lose Them,Core Regulars
C14056,324,1,8.49,1,1,1,3,1-1-1,Hibernating,Occasional
C14057,59,4,135.16,4,3,1,8,4-3-1,Loyal Customers,Occasional
C14058,81,1,46.84,4,1,1,6,4-1-1,Potential Loyalists,Occasional
C14059,29,4,170.69,5,3,1,9,5-3-1,Loyal Customers,Occasional
C14060,278,4,1381.89,1,3,5,9,1-3-5,At Risk,Core Regulars
C14061,297,3,105.95,1,2,1,4,1-2-1,At Risk,Dormant
C14062,14,7,712.8399999999999,5,5,4,14,5-5-4,Champions,Champions
C14063,54,5,306.53,4,4,2,10,4-4-2,Champions,Core Regulars
C14064,25,5,1574.52,5,4,5,14,5-4-5,Champions,Champions
C14065,401,3,1226.6,1,2,5,8,1-2-5,At Risk,Dormant
C14066,113,5,1984.2,3,4,5,12,3-4-5,Loyal Customers,Core Regulars
C14067,223,5,1192.46,2,4,5,11,2-4-5,Can't Lose Them,Core Regulars
C14068,199,4,711.9200000000001,2,3,4,9,2-3-4,At Risk,Core Regulars
C14069,382,4,876.12,1,3,4,8,1-3-4,At Risk,Dormant
C14070,66,4,264.57,4,3,2,9,4-3-2,Loyal Customers,Core Regulars
C14071,1,6,1048.48,5,4,4,13,5-4-4,Champions,Champions
C14072,87,4,1038.75,3,3,4,10,3-3-4,Loyal Customers,Core Regulars
C14073,89,4,1017.44,3,3,4,10,3-3-4,Loyal Customers,Core Regulars
C14074,232,1,39.05,2,1,1,4,2-1-1,Hibernating,Occasional
C14075,252,2,162.65,2,1,1,4,2-1-1,Hibernating,Occasional
C14076,152,5,254.04,2,4,2,8,2-4-2,Can't Lose Them,Core Regulars
C14077,184,4,77.0,2,3,1,6,2-3-1,At Risk,Occasional
C14078,61,6,500.01,4,4,3,11,4-4-3,Champions,Champions
C14079,8,5,694.13,5,4,4,13,5-4-4,Champions,Core Regulars
C14080,83,2,174.22,4,1,2,7,4-1-2,Potential Loyalists,Occasional
C14081,136,2,225.86,3,1,2,6,3-1-2,Needs Attention,Occasional
C14082,364,4,147.44,1,3,1,5,1-3-1,At Risk,Dormant
C14083,191,3,86.38,2,2,1,5,2-2-1,At Risk,Occasional
C14085,486,2,63.56,1,1,1,3,1-1-1,Hibernating,Dormant
C14086,53,8,3382.54,4,5,5,14,4-5-5,Champions,Champions
C14087,134,7,1356.92,3,5,5,13,3-5-5,Loyal Customers,Champions
C14088,275,5,679.42,1,4,4,9,1-4-4,Can't Lose Them,Core Regulars
C14089,117,4,223.72,3,3,2,8,3-3-2,Loyal Customers,Core Regulars
C14090,60,10,1951.24,4,5,5,14,4-5-5,Champions,Champions
C14091,5,3,1721.94,5,2,5,12,5-2-5,Potential Loyalists,Core Regulars
C14092,313,2,79.23,1,1,1,3,1-1-1,Hibernating,Dormant
C14093,222,2,32.620000000000005,2,1,1,4,2-1-1,Hibernating,Occasional
C14094,289,4,336.67,1,3,2,6,1-3-2,At Risk,Core Regulars
C14095,5,2,1583.74,5,1,5,11,5-1-5,Potential Loyalists,Core Regulars
C14096,118,5,680.9300000000001,3,4,4,11,3-4-4,Loyal Customers,Core Regulars
C14097,439,2,14.41,1,1,1,3,1-1-1,Hibernating,Dormant
C14098,464,1,21.66,1,1,1,3,1-1-1,Hibernating,Dormant
C14099,297,3,407.96,1,2,3,6,1-2-3,At Risk,Dormant
C14100,60,3,2213.88,4,2,5,11,4-2-5,Potential Loyalists,Core Regulars
C14101,452,2,11.59,1,1,1,3,1-1-1,Hibernating,Dormant
C14102,250,5,1055.34,2,4,4,10,2-4-4,Can't Lose Them,Core Regulars
C14103,77,3,726.15,4,2,4,10,4-2-4,Potential Loyalists,Core Regulars
C14105,317,3,122.99,1,2,1,4,1-2-1,At Risk,Dormant
C14106,7,4,572.01,5,3,3,11,5-3-3,Loyal Customers,Core Regulars
C14107,151,6,330.55,2,4,2,8,2-4-2,Can't Lose Them,Core Regulars
C14108,65,4,612.1999999999999,4,3,3,10,4-3-3,Loyal Customers,Core Regulars
C14109,86,3,245.82,3,2,2,7,3-2-2,Needs Attention,Occasional
C14110,678,1,13.96,1,1,1,3,1-1-1,Hibernating,Dormant
C14111,6,7,512.1,5,5,3,13,5-5-3,Champions,Champions
C14112,25,4,248.64,5,3,2,10,5-3-2,Loyal Customers,Core Regulars
C14113,269,5,422.79,1,4,3,8,1-4-3,Can't Lose Them,Core Regulars
C14114,20,8,1066.97,5,5,4,14,5-5-4,Champions,Champions
C14115,215,1,25.97,2,1,1,4,2-1-1,Hibernating,Occasional
C14116,206,5,647.8299999999999,2,4,4,10,2-4-4,Can't Lose Them,Core Regulars
C14117,5,5,382.52,5,4,3,12,5-4-3,Champions,Core Regulars
C14118,201,5,620.44,2,4,3,9,2-4-3,Can't Lose Them,Core Regulars
C14119,15,2,74.19,5,1,1,7,5-1-1,Potential Loyalists,Occasional
C14120,37,6,288.84,4,4,2,10,4-4-2,Champions,Core Regulars
C14121,31,3,354.41,5,2,2,9,5-2-2,Potential Loyalists,Core Regulars
C14122,180,4,198.78,2,3,2,7,2-3-2,At Risk,Occasional
C14123,367,2,516.9399999999999,1,1,3,5,1-1-3,Hibernating,Dormant
C14124,305,7,760.3100000000001,1,5,4,10,1-5-4,Can't Lose Them,Champions
C14125,4,2,3397.15,5,1,5,11,5-1-5,Potential Loyalists,Core Regulars
C14126,40,7,595.54,4,5,3,12,4-5-3,Champions,Champions
C14127,115,5,812.9300000000001,3,4,4,11,3-4-4,Loyal Customers,Core Regulars
C14128,491,2,301.41,1,1,2,4,1-1-2,Hibernating,Dormant
C14129,59,5,2921.19,4,4,5,13,4-4-5,Champions,Champions
C14130,33,5,1024.36,5,4,4,13,5-4-4,Champions,Core Regulars
C14131,13,7,1434.55,5,5,5,15,5-5-5,Champions,Champions
C14132,217,3,113.52,2,2,1,5,2-2-1,At Risk,Occasional
C14133,13,7,371.12,5,5,3,13,5-5-3,Champions,Champions
C14134,114,5,158.94,3,4,1,8,3-4-1,Loyal Customers,Core Regulars
C14135,5,9,1495.55,5,5,5,15,5-5-5,Champions,Champions
C14136,1,7,728.81,5,5,4,14,5-5-4,Champions,Champions
C14137,78,6,2304.89,4,4,5,13,4-4-5,Champions,Champions
C14138,68,6,275.41,4,4,2,10,4-4-2,Champions,Core Regulars
C14139,116,5,143.07999999999998,3,4,1,8,3-4-1,Loyal Customers,Occasional
C14140,168,1,11.76,2,1,1,4,2-1-1,Hibernating,Occasional
C14141,220,5,405.46,2,4,3,9,2-4-3,Can't Lose Them,Core Regulars
C14142,12,8,732.1,5,5,4,14,5-5-4,Champions,Champions
C14143,40,2,582.36,4,1,3,8,4-1-3,Potential Loyalists,Core Regulars
C14144,101,6,974.27,3,4,4,11,3-4-4,Loyal Customers,Champions
C14145,128,7,1051.31,3,5,4,12,3-5-4,Loyal Customers,Champions
C14146,15,5,669.91,5,4,4,13,5-4-4,Champions,Core Regulars
C14147,659,2,495.28,1,1,3,5,1-1-3,Hibernating,Dormant
C14149,407,1,15.58,1,1,1,3,1-1-1,Hibernating,Dormant
C14150,187,9,3592.35,2,5,5,12,2-5-5,Can't Lose Them,Champions
C14151,32,4,512.7900000000001,5,3,3,11,5-3-3,Loyal Customers,Core Regulars
C14152,179,3,112.34,2,2,1,5,2-2-1,At Risk,Occasional
C14153,78,4,237.33,4,3,2,9,4-3-2,Loyal Customers,Core Regulars
C14154,443,3,233.4,1,2,2,5,1-2-2,At Risk,Dormant
C14155,379,4,1328.6799999999998,1,3,5,9,1-3-5,At Risk,Dormant
C14156,696,1,459.03,1,1,3,5,1-1-3,Hibernating,Dormant
C14157,33,6,2053.63,5,4,5,14,5-4-5,Champions,Champions
C14158,60,7,1633.91,4,5,5,14,4-5-5,Champions,Champions
C14159,4,3,368.47,5,2,3,10,5-2-3,Potential Loyalists,Core Regulars
C14160,351,2,35.38,1,1,1,3,1-1-1,Hibernating,Dormant
C14161,190,3,535.3299999999999,2,2,3,7,2-2-3,At Risk,Core Regulars
C14162,83,1,162.37,4,1,1,6,4-1-1,Potential Loyalists,Occasional
C14163,16,5,311.82000000000005,5,4,2,11,5-4-2,Champions,Core Regulars
C14164,105,6,1421.35,3,4,5,12,3-4-5,Loyal Customers,Champions
C14165,390,1,92.67,1,1,1,3,1-1-1,Hibernating,Dormant
C14166,144,4,252.91,3,3,2,8,3-3-2,Loyal Customers,Core Regulars
C14167,112,5,559.73,3,4,3,10,3-4-3,Loyal Customers,Core Regulars
C14168,29,2,399.49,5,1,3,9,5-1-3,Potential Loyalists,Core Regulars
C14169,502,4,653.6,1,3,4,8,1-3-4,At Risk,Dormant
C14170,562,1,103.45,1,1,1,3,1-1-1,Hibernating,Dormant
C14171,235,5,925.85,2,4,4,10,2-4-4,Can't Lose Them,Core Regulars
C14172,386,5,381.58,1,4,3,8,1-4-3,Can't Lose Them,Dormant
C14173,283,3,251.88,1,2,2,5,1-2-2,At Risk,Dormant
C14174,106,8,1217.64,3,5,5,13,3-5-5,Loyal Customers,Champions
C14175,110,4,253.71,3,3,2,8,3-3-2,Loyal Customers,Core Regulars
C14176,579,2,451.59,1,1,3,5,1-1-3,Hibernating,Dormant
C14177,2,6,574.53,5,4,3,12,5-4-3,Champions,Champions
C14178,73,4,534.77,4,3,3,10,4-3-3,Loyal Customers,Core Regulars
C14179,32,5,1032.71,5,4,4,13,5-4-4,Champions,Core Regulars
C14180,203,5,683.28,2,4,4,10,2-4-4,Can't Lose Them,Core Regulars
C14181,91,4,122.01,3,3,1,7,3-3-1,Loyal Customers,Occasional
C14182,152,6,2340.0,2,4,5,11,2-4-5,Can't Lose Them,Champions
C14183,357,5,539.93,1,4,3,8,1-4-3,Can't Lose Them,Dormant
C14184,139,3,665.19,3,2,4,9,3-2-4,Needs Attention,Core Regulars
C14185,114,5,687.09,3,4,4,11,3-4-4,Loyal Customers,Core Regulars
C14186,193,1,22.28,2,1,1,4,2-1-1,Hibernating,Occasional
C14187,106,5,569.78,3,4,3,10,3-4-3,Loyal Customers,Core Regulars
C14188,137,6,250.03,3,4,2,9,3-4-2,Loyal Customers,Core Regulars
C14189,352,1,33.96,1,1,1,3,1-1-1,Hibernating,Dormant
C14190,278,4,283.67999999999995,1,3,2,6,1-3-2,At Risk,Core Regulars
C14191,70,4,224.54,4,3,2,9,4-3-2,Loyal Customers,Core Regulars
C14192,153,3,644.75,2,2,3,7,2-2-3,At Risk,Core Regulars
C14193,106,4,884.82,3,3,4,10,3-3-4,Loyal Customers,Core Regulars
C14194,56,2,86.33,4,1,1,6,4-1-1,Potential Loyalists,Occasional
C14195,139,2,410.94,3,1,3,7,3-1-3,Needs Attention,Core Regulars
C14196,19,5,992.57,5,4,4,13,5-4-4,Champions,Core Regulars
C14197,168,5,291.75,2,4,2,8,2-4-2,Can't Lose Them,Core Regulars
C14198,50,4,111.69,4,3,1,8,4-3-1,Loyal Customers,Occasional
C14199,50,8,1259.19,4,5,5,14,4-5-5,Champions,Champions
C14200,91,8,1850.25,3,5,5,13,3-5-5,Loyal Customers,Champions
C14201,353,3,150.91,1,2,1,4,1-2-1,At Risk,Dormant
C14202,170,3,462.55,2,2,3,7,2-2-3,At Risk,Core Regulars
C14203,642,2,120.99,1,1,1,3,1-1-1,Hibernating,Dormant
C14204,244,3,632.67,2,2,3,7,2-2-3,At Risk,Core Regulars
C14205,36,2,46.17,4,1,1,6,4-1-1,Potential Loyalists,Occasional
C14206,86,4,374.41,3,3,3,9,3-3-3,Loyal Customers,Core Regulars
C14207,7,8,599.52,5,5,3,13,5-5-3,Champions,Champions
C14208,11,5,951.92,5,4,4,13,5-4-4,Champions,Core Regulars
C14209,399,2,44.36,1,1,1,3,1-1-1,Hibernating,Dormant
C14210,38,6,1203.61,4,4,5,13,4-4-5,Champions,Champions
C14211,94,3,294.46,3,2,2,7,3-2-2,Needs Attention,Core Regulars
C14212,52,6,1314.7,4,4,5,13,4-4-5,Champions,Champions
C14213,59,7,1201.38,4,5,5,14,4-5-5,Champions,Champions
C14214,87,4,858.73,3,3,4,10,3-3-4,Loyal Customers,Core Regulars
C14215,82,3,111.44,4,2,1,7,4-2-1,Potential Loyalists,Occasional
C14216,76,2,236.09,4,1,2,7,4-1-2,Potential Loyalists,Occasional
C14217,32,5,856.22,5,4,4,13,5-4-4,Champions,Core Regulars
C14218,96,8,3624.55,3,5,5,13,3-5-5,Loyal Customers,Champions
C14219,339,5,765.03,1,4,4,9,1-4-4,Can't Lose Them,Core Regulars
C14220,305,1,1180.14,1,1,5,7,1-1-5,Hibernating,Dormant
C14221,4,7,955.07,5,5,4,14,5-5-4,Champions,Champions
C14222,148,3,1300.81,3,2,5,10,3-2-5,Needs Attention,Core Regulars
C14223,115,6,5460.66,3,4,5,12,3-4-5,Loyal Customers,Champions
C14224,20,5,492.16,5,4,3,12,5-4-3,Champions,Core Regulars
C14225,27,7,661.5,5,5,4,14,5-5-4,Champions,Champions
C14226,27,2,394.79,5,1,3,9,5-1-3,Potential Loyalists,Core Regulars
C14227,23,5,1218.13,5,4,5,14,5-4-5,Champions,Core Regulars
C14228,28,12,3627.31,5,5,5,15,5-5-5,Champions,Champions
C14229,360,2,117.68,1,1,1,3,1-1-1,Hibernating,Dormant
C14230,316,2,582.02,1,1,3,5,1-1-3,Hibernating,Dormant
C14231,177,8,1068.34,2,5,4,11,2-5-4,Can't Lose Them,Champions
C14232,34,7,851.5200000000001,5,5,4,14,5-5-4,Champions,Champions
C14233,200,2,41.04,2,1,1,4,2-1-1,Hibernating,Occasional
C14234,98,7,664.6,3,5,4,12,3-5-4,Loyal Customers,Champions
C14235,444,3,98.18,1,2,1,4,1-2-1,At Risk,Dormant
C14236,71,3,335.39,4,2,2,8,4-2-2,Potential Loyalists,Core Regulars
C14237,263,3,140.25,2,2,1,5,2-2-1,At Risk,Occasional
C14238,114,3,515.66,3,2,3,8,3-2-3,Needs Attention,Core Regulars
C14239,46,4,799.55,4,3,4,11,4-3-4,Loyal Customers,Core Regulars
C14240,46,4,768.57,4,3,4,11,4-3-4,Loyal Customers,Core Regulars
C14241,137,5,476.29,3,4,3,10,3-4-3,Loyal Customers,Core Regulars
C14242,253,3,41.06,2,2,1,5,2-2-1,At Risk,Occasional
C14243,62,5,276.56,4,4,2,10,4-4-2,Champions,Core Regulars
C14244,323,7,670.76,1,5,4,10,1-5-4,Can't Lose Them,Champions
C14245,156,3,151.54999999999998,2,2,1,5,2-2-1,At Risk,Occasional
C14246,292,1,124.45,1,1,1,3,1-1-1,Hibernating,Dormant
C14247,280,2,167.19,1,1,1,3,1-1-1,Hibernating,Dormant
C14248,541,2,297.0,1,1,2,4,1-1-2,Hibernating,Dormant
C14249,173,3,628.94,2,2,3,7,2-2-3,At Risk,Core Regulars
C14250,331,4,671.17,1,3,4,8,1-3-4,At Risk,Core Regulars
C14251,42,4,461.56,4,3,3,10,4-3-3,Loyal Customers,Core Regulars
C14252,210,2,116.23,2,1,1,4,2-1-1,Hibernating,Occasional
C14253,134,4,186.27,3,3,2,8,3-3-2,Loyal Customers,Occasional
C14254,59,3,176.02,4,2,2,8,4-2-2,Potential Loyalists,Occasional
C14255,178,7,629.68,2,5,3,10,2-5-3,Can't Lose Them,Champions
C14256,21,4,638.55,5,3,3,11,5-3-3,Loyal Customers,Core Regulars
C14257,233,6,1692.07,2,4,5,11,2-4-5,Can't Lose Them,Champions
C14258,106,6,1705.2,3,4,5,12,3-4-5,Loyal Customers,Champions
C14259,140,3,58.45,3,2,1,6,3-2-1,Needs Attention,Occasional
C14260,1,6,846.21,5,4,4,13,5-4-4,Champions,Champions
C14261,67,8,2553.54,4,5,5,14,4-5-5,Champions,Champions
C14262,88,7,946.81,3,5,4,12,3-5-4,Loyal Customers,Champions
C14263,136,5,1141.49,3,4,5,12,3-4-5,Loyal Customers,Core Regulars
C14264,10,7,815.17,5,5,4,14,5-5-4,Champions,Champions
C14265,407,2,510.76,1,1,3,5,1-1-3,Hibernating,Dormant
C14266,203,6,1501.4499999999998,2,4,5,11,2-4-5,Can't Lose Them,Champions
C14267,350,3,486.13,1,2,3,6,1-2-3,At Risk,Dormant
C14268,176,8,1749.94,2,5,5,12,2-5-5,Can't Lose Them,Champions
C14269,552,1,966.97,1,1,4,6,1-1-4,Hibernating,Dormant
