customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Label,Segment
C14847,248,3,614.0500000000001,2,2,3,7,2-2-3,At Risk
C14848,91,4,514.4,3,3,3,9,3-3-3,Loyal Customers
C14849,3,7,229.06,5,5,2,12,5-5-2,Champions
C14850,40,3,107.03,4,2,1,7,4-2-1,Potential Loyalists
C14851,53,2,106.96000000000001,4,1,1,6,4-1-1,Potential Loyalists
C14852,60,4,588.46,4,3,3,10,4-3-3,Loyal Customers
C14853,66,6,1825.9199999999998,4,5,5,14,4-5-5,Champions
C14854,106,8,1176.26,3,5,5,13,3-5-5,Loyal Customers
C14855,150,1,6.09,3,1,1,5,3-1-1,Needs Attention
C14856,416,4,183.63,1,3,2,6,1-3-2,At Risk
C14857,310,5,273.15000000000003,1,4,2,7,1-4-2,Can't Lose Them
C14858,100,7,807.4300000000001,3,5,4,12,3-5-4,Loyal Customers
C14859,140,5,95.07000000000001,3,4,1,8,3-4-1,Loyal Customers
C14860,220,3,558.45,2,2,3,7,2-2-3,At Risk
C14861,478,4,195.42,1,3,2,6,1-3-2,At Risk
C14862,107,6,827.0600000000001,3,5,4,12,3-5-4,Loyal Customers
C14863,320,6,768.13,1,5,4,10,1-5-4,Can't Lose Them
C14864,27,6,556.3199999999999,5,5,3,13,5-5-3,Champions
C14865,21,8,2558.3999999999996,5,5,5,15,5-5-5,Champions
C14866,76,5,475.20000000000005,4,4,3,11,4-4-3,Champions
C14867,259,3,239.04,2,2,2,6,2-2-2,At Risk
C14868,8,4,354.64000000000004,5,3,2,10,5-3-2,Loyal Customers
C14869,204,5,283.17,2,4,2,8,2-4-2,Can't Lose Them
C14870,4,3,25.05,5,2,1,8,5-2-1,Potential Loyalists
C14872,381,3,601.78,1,2,3,6,1-2-3,At Risk
C14873,125,9,1926.94,3,5,5,13,3-5-5,Loyal Customers
C14874,37,3,223.73000000000002,4,2,2,8,4-2-2,Potential Loyalists
C14875,16,6,965.05,5,5,4,14,5-5-4,Champions
C14876,3,8,2415.56,5,5,5,15,5-5-5,Champions
C14878,15,7,1629.2,5,5,5,15,5-5-5,Champions
C14879,15,6,549.46,5,5,3,13,5-5-3,Champions
C14880,72,3,130.10999999999999,4,2,1,7,4-2-1,Potential Loyalists
C14881,36,5,622.46,4,4,3,11,4-4-3,Champions
C14882,149,4,459.49,3,3,3,9,3-3-3,Loyal Customers
C14883,23,3,70.2,5,2,1,8,5-2-1,Potential Loyalists
C14884,574,1,40.05,1,1,1,3,1-1-1,Hibernating
C14885,197,3,261.08000000000004,2,2,2,6,2-2-2,At Risk
C14886,7,4,118.56,5,3,1,9,5-3-1,Loyal Customers
C14887,172,8,1347.52,2,5,5,12,2-5-5,Can't Lose Them
C14888,111,3,191.82999999999998,3,2,2,7,3-2-2,Needs Attention
C14889,2,9,675.69,5,5,4,14,5-5-4,Champions
C14890,49,3,72.83,4,2,1,7,4-2-1,Potential Loyalists
C14891,78,5,618.99,4,4,3,11,4-4-3,Champions
C14892,4,2,404.30999999999995,5,1,3,9,5-1-3,Potential Loyalists
C14893,24,6,918.23,5,5,4,14,5-5-4,Champions
C14895,14,6,1712.26,5,5,5,15,5-5-5,Champions
C14896,214,2,289.74,2,1,2,5,2-1-2,Hibernating
C14897,84,8,992.5200000000001,3,5,4,12,3-5-4,Loyal Customers
C14898,238,4,156.45999999999998,2,3,1,6,2-3-1,At Risk
C14899,227,7,1148.59,2,5,5,12,2-5-5,Can't Lose Them
C14900,11,4,899.96,5,3,4,12,5-3-4,Loyal Customers
C14901,234,5,1258.73,2,4,5,11,2-4-5,Can't Lose Them
C14902,657,1,106.93,1,1,1,3,1-1-1,Hibernating
C14903,532,1,18.15,1,1,1,3,1-1-1,Hibernating
C14904,40,6,239.62,4,5,2,11,4-5-2,Champions
C14905,171,5,148.73000000000002,2,4,1,7,2-4-1,Can't Lose Them
C14906,11,6,1374.1200000000001,5,5,5,15,5-5-5,Champions
C14907,180,3,1323.9399999999998,2,2,5,9,2-2-5,At Risk
C14908,240,5,260.29,2,4,2,8,2-4-2,Can't Lose Them
C14909,174,5,1381.3600000000001,2,4,5,11,2-4-5,Can't Lose Them
C14910,346,5,723.96,1,4,4,9,1-4-4,Can't Lose Them
C14911,26,6,692.5,5,5,4,14,5-5-4,Champions
C14912,139,3,91.79,3,2,1,6,3-2-1,Needs Attention
C14913,187,6,1787.76,2,5,5,12,2-5-5,Can't Lose Them
C14914,188,2,358.82,2,1,2,5,2-1-2,Hibernating
C14915,26,7,398.96,5,5,3,13,5-5-3,Champions
C14916,50,8,901.48,4,5,4,13,4-5-4,Champions
C14917,26,8,2124.68,5,5,5,15,5-5-5,Champions
C14918,67,3,49.83,4,2,1,7,4-2-1,Potential Loyalists
C14919,10,5,1320.75,5,4,5,14,5-4-5,Champions
C14920,39,8,1589.92,4,5,5,14,4-5-5,Champions
C14921,343,2,401.47,1,1,3,5,1-1-3,Hibernating
C14922,127,4,915.2199999999999,3,3,4,10,3-3-4,Loyal Customers
C14923,185,3,88.32,2,2,1,5,2-2-1,At Risk
C14924,249,2,208.82000000000002,2,1,2,5,2-1-2,Hibernating
C14925,19,9,1808.7,5,5,5,15,5-5-5,Champions
C14926,130,3,409.9,3,2,3,8,3-2-3,Needs Attention
C14927,15,5,1090.11,5,4,4,13,5-4-4,Champions
C14928,71,7,495.09,4,5,3,12,4-5-3,Champions
C14929,67,5,2824.25,4,4,5,13,4-4-5,Champions
C14930,22,7,2038.6800000000003,5,5,5,15,5-5-5,Champions
C14931,14,6,520.45,5,5,3,13,5-5-3,Champions
C14932,88,3,264.07,3,2,2,7,3-2-2,Needs Attention
C14933,202,5,790.0899999999999,2,4,4,10,2-4-4,Can't Lose Them
C14934,291,5,1284.1699999999998,1,4,5,10,1-4-5,Can't Lose Them
C14935,159,5,201.22,2,4,2,8,2-4-2,Can't Lose Them
C14936,176,2,484.95000000000005,2,1,3,6,2-1-3,Hibernating
C14937,86,5,481.79999999999995,3,4,3,10,3-4-3,Loyal Customers
C14938,50,5,1394.18,4,4,5,13,4-4-5,Champions
C14939,150,9,1068.1399999999999,3,5,4,12,3-5-4,Loyal Customers
C14940,245,3,307.93,2,2,2,6,2-2-2,At Risk
C14941,78,2,31.6,4,1,1,6,4-1-1,Potential Loyalists
C14942,101,9,1040.12,3,5,4,12,3-5-4,Loyal Customers
C14943,9,5,688.2199999999999,5,4,4,13,5-4-4,Champions
C14944,100,10,825.46,3,5,4,12,3-5-4,Loyal Customers
C14945,46,7,364.75,4,5,2,11,4-5-2,Champions
C14946,105,5,1060.8100000000002,3,4,4,11,3-4-4,Loyal Customers
C14947,24,4,637.0,5,3,3,11,5-3-3,Loyal Customers
C14948,255,6,140.48,2,5,1,8,2-5-1,Can't Lose Them
C14949,469,3,276.46999999999997,1,2,2,5,1-2-2,At Risk
C14950,402,3,437.08,1,2,3,6,1-2-3,At Risk
C14951,316,4,83.23,1,3,1,5,1-3-1,At Risk
C14952,358,2,557.49,1,1,3,5,1-1-3,Hibernating
C14953,149,7,766.2,3,5,4,12,3-5-4,Loyal Customers
C14954,27,7,289.31,5,5,2,12,5-5-2,Champions
C14955,260,3,737.8000000000001,2,2,4,8,2-2-4,At Risk
C14956,417,1,38.2,1,1,1,3,1-1-1,Hibernating
C14957,9,5,237.15,5,4,2,11,5-4-2,Champions
C14958,4,6,1263.57,5,5,5,15,5-5-5,Champions
C14959,63,6,2508.91,4,5,5,14,4-5-5,Champions
C14960,470,4,628.99,1,3,3,7,1-3-3,At Risk
C14961,682,1,1478.42,1,1,5,7,1-1-5,Hibernating
C14962,167,3,1566.33,2,2,5,9,2-2-5,At Risk
C14963,54,3,226.64000000000001,4,2,2,8,4-2-2,Potential Loyalists
C14964,119,8,548.13,3,5,3,11,3-5-3,Loyal Customers
C14965,293,4,1612.75,1,3,5,9,1-3-5,At Risk
C14966,20,3,128.2,5,2,1,8,5-2-1,Potential Loyalists
C14967,29,3,142.77,5,2,1,8,5-2-1,Potential Loyalists
C14968,1,4,155.32999999999998,5,3,1,9,5-3-1,Loyal Customers
C14969,211,7,172.17,2,5,1,8,2-5-1,Can't Lose Them
C14970,82,6,2184.45,4,5,5,14,4-5-5,Champions
C14971,70,7,598.21,4,5,3,12,4-5-3,Champions
C14972,622,1,13.52,1,1,1,3,1-1-1,Hibernating
C14973,366,3,848.04,1,2,4,7,1-2-4,At Risk
C14974,67,3,1160.34,4,2,5,11,4-2-5,Potential Loyalists
C14975,12,3,159.32,5,2,1,8,5-2-1,Potential Loyalists
C14976,16,8,207.26999999999998,5,5,2,12,5-5-2,Champions
C14977,238,1,128.81,2,1,1,4,2-1-1,Hibernating
C14978,35,2,387.74,5,1,3,9,5-1-3,Potential Loyalists
C14979,65,6,954.65,4,5,4,13,4-5-4,Champions
C14980,150,4,605.1899999999999,3,3,3,9,3-3-3,Loyal Customers
C14981,305,1,403.92,1,1,3,5,1-1-3,Hibernating
C14983,232,5,372.08,2,4,3,9,2-4-3,Can't Lose Them
C14984,314,1,40.2,1,1,1,3,1-1-1,Hibernating
C14986,545,2,177.56,1,1,2,4,1-1-2,Hibernating
C14987,31,5,1229.43,5,4,5,14,5-4-5,Champions
C14988,30,6,752.01,5,5,4,14,5-5-4,Champions
C14989,319,2,51.93,1,1,1,3,1-1-1,Hibernating
C14990,59,5,621.93,4,4,3,11,4-4-3,Champions
C14991,125,2,120.05000000000001,3,1,1,5,3-1-1,Needs Attention
C14992,200,8,619.1600000000001,2,5,3,10,2-5-3,Can't Lose Them
C14993,396,2,149.48,1,1,1,3,1-1-1,Hibernating
C14994,2,8,543.77,5,5,3,13,5-5-3,Champions
C14995,26,5,791.73,5,4,4,13,5-4-4,Champions
C14996,207,4,1354.62,2,3,5,10,2-3-5,At Risk
C14997,82,5,1187.1100000000001,4,4,5,13,4-4-5,Champions
C14998,100,3,818.9200000000001,3,2,4,9,3-2-4,Needs Attention
C14999,20,4,1225.6100000000001,5,3,5,13,5-3-5,Loyal Customers
C15000,154,5,2059.59,2,4,5,11,2-4-5,Can't Lose Them
C15001,84,4,492.09000000000003,3,3,3,9,3-3-3,Loyal Customers
C15002,68,4,425.13,4,3,3,10,4-3-3,Loyal Customers
C15003,155,5,919.9699999999999,2,4,4,10,2-4-4,Can't Lose Them
C15004,574,4,76.07999999999998,1,3,1,5,1-3-1,At Risk
C15005,8,3,339.67,5,2,2,9,5-2-2,Potential Loyalists
C15006,50,2,34.02,4,1,1,6,4-1-1,Potential Loyalists
C15007,11,3,533.75,5,2,3,10,5-2-3,Potential Loyalists
C15008,25,7,2980.2,5,5,5,15,5-5-5,Champions
C15009,115,4,1110.48,3,3,4,10,3-3-4,Loyal Customers
C15010,136,1,13.14,3,1,1,5,3-1-1,Needs Attention
C15011,99,5,184.35,3,4,2,9,3-4-2,Loyal Customers
C15012,32,3,801.5799999999999,5,2,4,11,5-2-4,Potential Loyalists
C15013,626,2,348.02000000000004,1,1,2,4,1-1-2,Hibernating
C15014,429,3,176.08,1,2,2,5,1-2-2,At Risk
C15015,130,3,174.16000000000003,3,2,2,7,3-2-2,Needs Attention
C15016,83,7,1771.48,4,5,5,14,4-5-5,Champions
C15017,69,5,146.18,4,4,1,9,4-4-1,Champions
C15018,381,2,68.6,1,1,1,3,1-1-1,Hibernating
C15019,264,4,305.0,2,3,2,7,2-3-2,At Risk
C15020,155,3,526.1899999999999,2,2,3,7,2-2-3,At Risk
C15021,47,3,1425.8500000000001,4,2,5,11,4-2-5,Potential Loyalists
C15022,355,2,38.54,1,1,1,3,1-1-1,Hibernating
C15023,134,1,105.96,3,1,1,5,3-1-1,Needs Attention
C15024,11,10,2488.28,5,5,5,15,5-5-5,Champions
C15025,82,3,31.659999999999997,4,2,1,7,4-2-1,Potential Loyalists
C15026,400,3,55.489999999999995,1,2,1,4,1-2-1,At Risk
C15027,29,5,212.81,5,4,2,11,5-4-2,Champions
C15028,73,3,1509.63,4,2,5,11,4-2-5,Potential Loyalists
C15029,175,5,1364.44,2,4,5,11,2-4-5,Can't Lose Them
C15030,338,3,172.94,1,2,1,4,1-2-1,At Risk
C15031,142,5,436.71000000000004,3,4,3,10,3-4-3,Loyal Customers
C15032,4,4,464.58000000000004,5,3,3,11,5-3-3,Loyal Customers
C15033,27,1,22.7,5,1,1,7,5-1-1,Potential Loyalists
C15034,387,2,81.81,1,1,1,3,1-1-1,Hibernating
C15035,464,1,12.56,1,1,1,3,1-1-1,Hibernating
C15036,34,4,308.62,5,3,2,10,5-3-2,Loyal Customers
C15037,233,7,973.4,2,5,4,11,2-5-4,Can't Lose Them
C15038,69,2,161.98,4,1,1,6,4-1-1,Potential Loyalists
C15039,86,4,615.06,3,3,3,9,3-3-3,Loyal Customers
C15040,469,2,148.26,1,1,1,3,1-1-1,Hibernating
C15041,14,4,471.78999999999996,5,3,3,11,5-3-3,Loyal Customers
C15042,111,4,727.0,3,3,4,10,3-3-4,Loyal Customers
C15043,155,8,2549.75,2,5,5,12,2-5-5,Can't Lose Them
C15044,146,1,847.35,3,1,4,8,3-1-4,Needs Attention
C15045,181,5,63.47,2,4,1,7,2-4-1,Can't Lose Them
C15046,309,1,117.62,1,1,1,3,1-1-1,Hibernating
C15047,139,5,2657.39,3,4,5,12,3-4-5,Loyal Customers
C15048,100,4,1041.85,3,3,4,10,3-3-4,Loyal Customers
C15049,77,5,1265.01,4,4,5,13,4-4-5,Champions
C15050,165,2,139.77,2,1,1,4,2-1-1,Hibernating
C15051,40,8,952.6700000000001,4,5,4,13,4-5-4,Champions
C15052,159,3,630.75,2,2,3,7,2-2-3,At Risk
C15053,83,4,373.85,4,3,3,10,4-3-3,Loyal Customers
C15054,25,7,585.8100000000001,5,5,3,13,5-5-3,Champions
C15055,21,7,1819.5300000000002,5,5,5,15,5-5-5,Champions
C15056,219,3,326.72999999999996,2,2,2,6,2-2-2,At Risk
C15057,67,5,670.85,4,4,4,12,4-4-4,Champions
C15058,2,5,1061.8,5,4,4,13,5-4-4,Champions
C15059,364,4,1427.9199999999998,1,3,5,9,1-3-5,At Risk
C15060,307,2,227.01999999999998,1,1,2,4,1-1-2,Hibernating
C15061,19,4,1597.31,5,3,5,13,5-3-5,Loyal Customers
C15062,87,6,323.38,3,5,2,10,3-5-2,Loyal Customers
C15063,31,8,2868.05,5,5,5,15,5-5-5,Champions
C15064,41,5,1172.25,4,4,5,13,4-4-5,Champions
C15065,206,5,1148.55,2,4,5,11,2-4-5,Can't Lose Them
C15066,12,4,127.66,5,3,1,9,5-3-1,Loyal Customers
C15067,207,3,1327.1599999999999,2,2,5,9,2-2-5,At Risk
C15068,197,4,2823.02,2,3,5,10,2-3-5,At Risk
C15069,87,5,252.49,3,4,2,9,3-4-2,Loyal Customers
C15070,65,3,236.69,4,2,2,8,4-2-2,Potential Loyalists
C15071,630,1,590.54,1,1,3,5,1-1-3,Hibernating
C15072,170,5,314.84000000000003,2,4,2,8,2-4-2,Can't Lose Them
C15073,230,5,348.14,2,4,2,8,2-4-2,Can't Lose Them
C15074,399,4,1414.23,1,3,5,9,1-3-5,At Risk
C15075,405,2,35.19,1,1,1,3,1-1-1,Hibernating
C15076,62,3,364.14,4,2,2,8,4-2-2,Potential Loyalists
C15077,197,7,1033.3,2,5,4,11,2-5-4,Can't Lose Them
C15078,148,4,569.0,3,3,3,9,3-3-3,Loyal Customers
C15079,102,5,643.42,3,4,3,10,3-4-3,Loyal Customers
C15080,56,7,1316.6100000000001,4,5,5,14,4-5-5,Champions
C15081,86,4,523.17,3,3,3,9,3-3-3,Loyal Customers
C15082,24,3,68.22,5,2,1,8,5-2-1,Potential Loyalists
C15083,47,6,1434.08,4,5,5,14,4-5-5,Champions
C15084,288,4,301.32,1,3,2,6,1-3-2,At Risk
C15085,4,6,1931.3600000000001,5,5,5,15,5-5-5,Champions
C15086,9,5,264.15,5,4,2,11,5-4-2,Champions
C15087,211,6,2048.0299999999997,2,5,5,12,2-5-5,Can't Lose Them
C15088,75,9,864.8000000000001,4,5,4,13,4-5-4,Champions
C15089,3,9,1811.47,5,5,5,15,5-5-5,Champions
C15090,117,2,204.16,3,1,2,6,3-1-2,Needs Attention
C15091,41,8,1971.03,4,5,5,14,4-5-5,Champions
C15092,47,4,194.38,4,3,2,9,4-3-2,Loyal Customers
C15093,81,5,719.92,4,4,4,12,4-4-4,Champions
C15094,32,3,376.87,5,2,3,10,5-2-3,Potential Loyalists
C15095,299,3,268.22,1,2,2,5,1-2-2,At Risk
C15096,54,6,2934.91,4,5,5,14,4-5-5,Champions
C15097,35,5,108.96000000000001,5,4,1,10,5-4-1,Champions
C15098,144,2,43.9,3,1,1,5,3-1-1,Needs Attention
C15099,247,4,233.48000000000002,2,3,2,7,2-3-2,At Risk
C15100,556,2,45.58,1,1,1,3,1-1-1,Hibernating
C15101,151,7,874.29,2,5,4,11,2-5-4,Can't Lose Them
C15102,186,3,236.24,2,2,2,6,2-2-2,At Risk
C15103,282,2,41.78,1,1,1,3,1-1-1,Hibernating
C15104,63,4,354.75,4,3,2,9,4-3-2,Loyal Customers
C15105,53,4,816.49,4,3,4,11,4-3-4,Loyal Customers
C15106,63,1,607.65,4,1,3,8,4-1-3,Potential Loyalists
C15107,352,2,409.96000000000004,1,1,3,5,1-1-3,Hibernating
C15108,110,5,975.08,3,4,4,11,3-4-4,Loyal Customers
C15109,166,7,3514.47,2,5,5,12,2-5-5,Can't Lose Them
C15110,198,3,396.09,2,2,3,7,2-2-3,At Risk
C15111,105,3,67.19,3,2,1,6,3-2-1,Needs Attention
C15112,94,5,944.76,3,4,4,11,3-4-4,Loyal Customers
C15113,157,7,1713.95,2,5,5,12,2-5-5,Can't Lose Them
C15114,177,2,246.25,2,1,2,5,2-1-2,Hibernating
C15115,720,1,82.86,1,1,1,3,1-1-1,Hibernating
C15116,51,4,549.09,4,3,3,10,4-3-3,Loyal Customers
C15117,3,3,124.8,5,2,1,8,5-2-1,Potential Loyalists
C15118,443,1,91.65,1,1,1,3,1-1-1,Hibernating
C15119,395,3,172.67000000000002,1,2,1,4,1-2-1,At Risk
C15120,145,3,282.99,3,2,2,7,3-2-2,Needs Attention
C15121,25,4,1357.55,5,3,5,13,5-3-5,Loyal Customers
C15122,139,4,209.89000000000001,3,3,2,8,3-3-2,Loyal Customers
C15123,722,2,529.01,1,1,3,5,1-1-3,Hibernating
C15124,210,3,654.6300000000001,2,2,4,8,2-2-4,At Risk
C15125,42,5,1278.92,4,4,5,13,4-4-5,Champions
C15126,75,4,1183.2,4,3,5,12,4-3-5,Loyal Customers
C15127,167,8,291.25,2,5,2,9,2-5-2,Can't Lose Them
C15128,90,1,12.93,3,1,1,5,3-1-1,Needs Attention
C15129,98,3,333.97999999999996,3,2,2,7,3-2-2,Needs Attention
C15130,21,3,728.79,5,2,4,11,5-2-4,Potential Loyalists
C15131,14,6,517.92,5,5,3,13,5-5-3,Champions
C15132,280,6,2466.5499999999997,1,5,5,11,1-5-5,Can't Lose Them
C15133,335,3,463.98,1,2,3,6,1-2-3,At Risk
C15134,206,4,1904.55,2,3,5,10,2-3-5,At Risk
C15135,108,2,264.32,3,1,2,6,3-1-2,Needs Attention
C15136,150,5,723.4499999999999,3,4,4,11,3-4-4,Loyal Customers
C15137,86,8,3458.64,3,5,5,13,3-5-5,Loyal Customers
C15138,84,4,207.09,3,3,2,8,3-3-2,Loyal Customers
C15139,118,9,1115.8500000000001,3,5,4,12,3-5-4,Loyal Customers
C15140,329,2,69.79,1,1,1,3,1-1-1,Hibernating
C15141,32,7,399.07000000000005,5,5,3,13,5-5-3,Champions
C15142,33,4,311.84000000000003,5,3,2,10,5-3-2,Loyal Customers
C15143,214,6,414.65,2,5,3,10,2-5-3,Can't Lose Them
C15144,64,5,944.56,4,4,4,12,4-4-4,Champions
C15145,37,5,473.82000000000005,4,4,3,11,4-4-3,Champions
C15146,267,3,390.94,1,2,3,6,1-2-3,At Risk
C15147,169,6,609.3199999999999,2,5,3,10,2-5-3,Can't Lose Them
C15148,290,1,246.55,1,1,2,4,1-1-2,Hibernating
C15149,19,7,439.0,5,5,3,13,5-5-3,Champions
C15150,245,6,731.29,2,5,4,11,2-5-4,Can't Lose Them
C15151,40,5,476.09000000000003,4,4,3,11,4-4-3,Champions
C15152,102,2,45.67,3,1,1,5,3-1-1,Needs Attention
C15153,23,9,1080.58,5,5,4,14,5-5-4,Champions
C15154,418,4,973.3800000000001,1,3,4,8,1-3-4,At Risk
C15155,414,3,255.56,1,2,2,5,1-2-2,At Risk
C15156,116,4,319.7,3,3,2,8,3-3-2,Loyal Customers
C15157,382,4,262.3,1,3,2,6,1-3-2,At Risk
C15158,16,11,840.71,5,5,4,14,5-5-4,Champions
C15159,277,4,599.45,1,3,3,7,1-3-3,At Risk
C15160,583,1,142.74,1,1,1,3,1-1-1,Hibernating
C15161,182,9,1879.7800000000002,2,5,5,12,2-5-5,Can't Lose Them
C15162,192,5,236.53,2,4,2,8,2-4-2,Can't Lose Them
C15163,149,5,332.15,3,4,2,9,3-4-2,Loyal Customers
C15164,259,3,82.14,2,2,1,5,2-2-1,At Risk
C15165,60,3,269.11,4,2,2,8,4-2-2,Potential Loyalists
C15166,20,7,941.87,5,5,4,14,5-5-4,Champions
C15167,92,8,2119.18,3,5,5,13,3-5-5,Loyal Customers
C15168,2,1,91.55,5,1,1,7,5-1-1,Potential Loyalists
C15169,105,5,1211.59,3,4,5,12,3-4-5,Loyal Customers
C15170,356,3,270.67,1,2,2,5,1-2-2,At Risk
C15171,3,6,1250.21,5,5,5,15,5-5-5,Champions
C15172,18,4,218.22,5,3,2,10,5-3-2,Loyal Customers
C15173,107,4,1062.45,3,3,4,10,3-3-4,Loyal Customers
C15174,422,2,114.77000000000001,1,1,1,3,1-1-1,Hibernating
C15175,59,5,587.01,4,4,3,11,4-4-3,Champions
C15176,44,7,1103.57,4,5,4,13,4-5-4,Champions
C15177,333,4,1302.3300000000002,1,3,5,9,1-3-5,At Risk
C15178,197,6,401.46,2,5,3,10,2-5-3,Can't Lose Them
C15179,419,5,611.46,1,4,3,8,1-4-3,Can't Lose Them
C15180,217,6,754.86,2,5,4,11,2-5-4,Can't Lose Them
C15181,163,4,159.78,2,3,1,6,2-3-1,At Risk
C15182,319,5,581.89,1,4,3,8,1-4-3,Can't Lose Them
C15183,158,2,196.68,2,1,2,5,2-1-2,Hibernating
C15184,167,5,136.83,2,4,1,7,2-4-1,Can't Lose Them
C15185,219,5,2047.28,2,4,5,11,2-4-5,Can't Lose Them
C15186,225,3,288.57,2,2,2,6,2-2-2,At Risk
C15187,33,3,192.16,5,2,2,9,5-2-2,Potential Loyalists
C15188,49,10,1639.51,4,5,5,14,4-5-5,Champions
C15189,30,5,603.6800000000001,5,4,3,12,5-4-3,Champions
C15190,12,9,2376.05,5,5,5,15,5-5-5,Champions
C15191,66,6,802.34,4,5,4,13,4-5-4,Champions
C15192,441,5,487.33000000000004,1,4,3,8,1-4-3,Can't Lose Them
C15193,3,7,615.86,5,5,3,13,5-5-3,Champions
C15194,103,4,2628.17,3,3,5,11,3-3-5,Loyal Customers
C15195,20,4,193.46,5,3,2,10,5-3-2,Loyal Customers
C15196,139,3,535.1800000000001,3,2,3,8,3-2-3,Needs Attention
C15197,134,3,211.91,3,2,2,7,3-2-2,Needs Attention
C15198,204,2,143.56,2,1,1,4,2-1-1,Hibernating
C15199,162,2,29.34,2,1,1,4,2-1-1,Hibernating
C15200,92,5,619.28,3,4,3,10,3-4-3,Loyal Customers
C15201,187,6,179.19,2,5,2,9,2-5-2,Can't Lose Them
C15202,70,10,1555.56,4,5,5,14,4-5-5,Champions
C15203,11,9,4121.9,5,5,5,15,5-5-5,Champions
C15204,102,1,37.97,3,1,1,5,3-1-1,Needs Attention
C15205,362,6,1797.1899999999998,1,5,5,11,1-5-5,Can't Lose Them
C15206,100,3,407.27,3,2,3,8,3-2-3,Needs Attention
C15207,5,7,534.21,5,5,3,13,5-5-3,Champions
C15208,12,7,950.2,5,5,4,14,5-5-4,Champions
C15209,666,2,213.98,1,1,2,4,1-1-2,Hibernating
C15210,139,2,53.379999999999995,3,1,1,5,3-1-1,Needs Attention
C15211,90,3,428.79999999999995,3,2,3,8,3-2-3,Needs Attention
C15212,156,4,529.56,2,3,3,8,2-3-3,At Risk
C15213,57,3,52.209999999999994,4,2,1,7,4-2-1,Potential Loyalists
C15214,274,3,154.18,1,2,1,4,1-2-1,At Risk
C15215,16,4,336.75,5,3,2,10,5-3-2,Loyal Customers
C15216,285,2,603.49,1,1,3,5,1-1-3,Hibernating
C15217,61,6,1265.42,4,5,5,14,4-5-5,Champions
C15218,75,3,131.85,4,2,1,7,4-2-1,Potential Loyalists
C15219,187,3,1013.4300000000001,2,2,4,8,2-2-4,At Risk
C15220,25,3,1713.31,5,2,5,12,5-2-5,Potential Loyalists
C15221,42,2,41.63,4,1,1,6,4-1-1,Potential Loyalists
C15222,28,6,225.34,5,5,2,12,5-5-2,Champions
C15223,91,4,330.52,3,3,2,8,3-3-2,Loyal Customers
C15224,453,1,1500.3,1,1,5,7,1-1-5,Hibernating
C15225,644,2,14.29,1,1,1,3,1-1-1,Hibernating
C15226,134,4,2231.9100000000003,3,3,5,11,3-3-5,Loyal Customers
C15227,289,1,1.24,1,1,1,3,1-1-1,Hibernating
C15228,153,3,87.32,2,2,1,5,2-2-1,At Risk
C15229,23,7,239.52,5,5,2,12,5-5-2,Champions
C15230,4,5,451.29,5,4,3,12,5-4-3,Champions
C15231,153,6,439.0,2,5,3,10,2-5-3,Can't Lose Them
C15232,106,6,263.73,3,5,2,10,3-5-2,Loyal Customers
C15233,91,4,277.94,3,3,2,8,3-3-2,Loyal Customers
C15234,38,7,462.06000000000006,4,5,3,12,4-5-3,Champions
C15235,64,3,266.54999999999995,4,2,2,8,4-2-2,Potential Loyalists
C15236,1,6,903.3,5,5,4,14,5-5-4,Champions
C15237,21,7,552.2900000000001,5,5,3,13,5-5-3,Champions
C15238,118,4,337.53999999999996,3,3,2,8,3-3-2,Loyal Customers
C15239,117,6,173.04999999999998,3,5,1,9,3-5-1,Loyal Customers
C15240,97,5,693.9399999999999,3,4,4,11,3-4-4,Loyal Customers
C15241,157,3,500.27,2,2,3,7,2-2-3,At Risk
C15242,173,4,183.84,2,3,2,7,2-3-2,At Risk
C15243,295,5,339.76,1,4,2,7,1-4-2,Can't Lose Them
C15244,120,4,190.75,3,3,2,8,3-3-2,Loyal Customers
C15245,115,2,262.87,3,1,2,6,3-1-2,Needs Attention
C15246,41,4,983.4399999999999,4,3,4,11,4-3-4,Loyal Customers
C15247,120,7,338.47,3,5,2,10,3-5-2,Loyal Customers
C15248,3,9,658.76,5,5,4,14,5-5-4,Champions
C15249,90,8,1051.97,3,5,4,12,3-5-4,Loyal Customers
C15250,79,2,134.4,4,1,1,6,4-1-1,Potential Loyalists
C15251,225,5,317.5,2,4,2,8,2-4-2,Can't Lose Them
C15252,294,3,310.51,1,2,2,5,1-2-2,At Risk
C15253,46,5,757.16,4,4,4,12,4-4-4,Champions
C15254,108,5,6509.95,3,4,5,12,3-4-5,Loyal Customers
C15255,92,6,542.58,3,5,3,11,3-5-3,Loyal Customers
C15256,163,3,308.85,2,2,2,6,2-2-2,At Risk
C15257,53,6,248.32,4,5,2,11,4-5-2,Champions
C15258,54,4,81.91,4,3,1,8,4-3-1,Loyal Customers
C15259,247,2,171.06,2,1,1,4,2-1-1,Hibernating
C15260,46,4,2585.18,4,3,5,12,4-3-5,Loyal Customers
C15261,91,5,527.28,3,4,3,10,3-4-3,Loyal Customers
C15262,152,5,746.83,2,4,4,10,2-4-4,Can't Lose Them
C15263,170,4,407.69,2,3,3,8,2-3-3,At Risk
C15264,560,4,163.32,1,3,1,5,1-3-1,At Risk
